Area,Address,Horizontal,Road_width,Type_of_house,Price
75.0,491,4.435066261134082,4.0,2,3.0
50.0,236,4.435066261134082,3.0,2,3.7
40.0,71,4.435066261134082,2.0,2,3.0
60.0,222,4.435066261134082,3.0,2,6.35
70.0,236,4.435066261134082,6.0,2,7.5
40.0,65,4.435066261134082,2.5,2,2.9
36.0,236,4.435066261134082,2.5,2,1.25
40.0,125,4.435066261134082,3.0,2,7.0
50.0,61,4.435066261134082,7.0,2,8.3
65.0,236,4.435066261134082,3.0,2,6.4
60.0,160,4.435066261134082,12.0,2,24.0
51.0,224,4.435066261134082,10.0,2,11.6
52.0,1032,4.435066261134082,3.0,2,4.0
40.0,309,4.435066261134082,2.5,2,2.3
40.0,68,4.435066261134082,2.5,2,5.6
46.0,290,4.435066261134082,5.0,2,7.5
32.0,236,4.435066261134082,4.0,2,4.5
40.0,236,3.2,3.0,2,3.5
56.0,104,4.435066261134082,2.5,2,6.8
50.0,309,4.435066261134082,3.0,2,4.2
40.0,491,4.435066261134082,6.0,2,4.0
53.0,140,4.435066261134082,6.0,2,6.3
40.0,130,4.435066261134082,8.0,2,8.6
52.0,64,4.435066261134082,15.0,2,11.7
120.0,7,12.0,1.0,2,27.0
50.0,323,4.0,5.0,2,4.5
63.0,18,5.5,1.0,2,5.2
50.0,142,4.435066261134082,6.0,2,6.7
38.0,142,5.0,6.0,2,3.8
200.0,53,10.0,4.0,2,33.3
50.0,12,7.0,1.0,1,15.0
50.0,142,4.0,4.5,2,4.2
90.0,142,4.6,4.0,2,8.0
63.0,893,5.5,5.0,1,4.5
75.0,893,5.0,1.0,2,4.0
50.0,197,4.435066261134082,5.0,2,4.1
50.0,197,4.435066261134082,5.0,2,4.0
50.0,92,5.0,40.0,1,36.0
120.0,197,4.0,40.0,1,17.5
200.0,2,6.0,30.0,1,53.0
70.0,22,7.0,30.0,1,35.0
85.0,4,5.0,30.0,1,32.3
165.0,140,6.0,10.0,1,27.0
230.0,114,10.0,10.0,1,73.0
197.0,2,4.0,30.0,1,58.0
97.0,2,6.5,40.0,1,58.0
138.0,4,7.0,15.0,1,33.0
80.0,4,5.0,15.0,1,23.5
240.0,92,10.0,40.0,1,120.0
85.0,3,5.0,15.0,1,35.0
100.0,165,8.0,20.0,1,50.0
100.0,1,8.0,15.0,1,54.0
205.0,1,7.0,40.0,1,79.8
250.0,114,10.0,15.0,1,75.0
82.0,1,7.0,40.0,1,32.0
160.0,197,7.0,35.0,1,35.0
140.0,2,10.0,25.0,1,53.0
192.0,130,5.0,40.0,1,45.0
190.0,140,10.0,40.0,1,39.0
300.0,1,9.0,40.0,1,180.0
350.0,147,12.0,15.0,1,163.0
277.0,147,6.0,15.0,1,140.0
150.0,140,10.0,15.0,1,42.0
180.0,197,8.0,30.0,1,32.0
180.0,260,8.0,30.0,1,32.0
65.0,140,4.0,36.0,1,12.6
480.0,197,18.0,30.0,1,128.0
110.0,1,8.0,15.0,1,38.5
65.0,113,7.0,40.0,1,35.0
180.0,197,8.0,40.0,1,32.0
340.0,69,12.0,20.0,1,163.0
110.0,2,5.0,30.0,1,45.0
200.0,2,5.0,40.0,1,58.0
70.0,113,6.0,30.0,1,35.0
130.0,143,9.0,12.0,1,115.0
150.0,4,7.0,25.0,1,38.5
209.0,140,6.5,60.0,1,50.0
75.0,1,6.0,30.0,1,28.0
110.0,1,8.0,15.0,1,38.5
210.0,4,7.0,10.0,1,38.5
68.0,2,4.0,40.0,1,25.9
150.0,140,10.0,15.0,1,39.0
150.0,140,10.0,15.0,1,39.0
98.0,197,5.0,25.0,1,21.0
200.0,140,10.0,40.0,1,39.0
150.0,140,10.0,15.0,1,39.5
60.0,1,4.0,8.0,1,20.0
45.0,2,6.0,24.0,1,26.5
150.0,140,10.0,12.0,1,39.0
150.0,4,7.0,20.0,1,38.5
120.0,1,11.0,40.0,1,54.0
150.0,4,7.0,20.0,1,38.0
130.0,165,6.0,8.0,2,25.0
123.0,165,8.0,7.0,2,41.0
135.0,22,9.0,7.0,2,35.0
110.0,140,4.435066261134082,12.0,2,15.9
130.0,104,8.0,6.0,2,33.0
150.0,252,9.0,6.0,2,36.5
72.0,190,7.2,6.0,2,19.5
80.0,1,4.5,8.0,2,5.0
65.0,2,5.5,7.0,2,21.0
100.0,4,6.0,8.0,2,29.0
500.0,36,20.0,8.0,2,69.0
40.0,323,4.0,4.0,2,4.5
35.0,133,4.435066261134082,3.0,2,4.65
40.0,323,4.0,5.0,2,5.3
33.0,142,6.0,3.0,2,2.4
42.0,94,4.0,6.0,1,10.7
70.0,104,4.0,5.0,2,7.0
42.0,22,5.7,3.5,2,6.5
48.0,127,4.435066261134082,6.0,2,7.0
55.0,111,5.5,5.0,2,8.0
70.0,48,4.8,2.5,2,12.4
40.0,90,4.5,2.0,2,4.25
35.0,104,4.435066261134082,2.2,2,4.65
40.0,90,4.435066261134082,2.0,2,5.25
57.0,68,3.6,5.0,2,5.3
62.0,165,5.0,2.0,2,6.5
70.0,90,5.7,2.5,2,5.1
78.0,2,8.6,20.0,1,22.0
55.0,133,4.435066261134082,6.0,1,10.9
57.0,92,3.9,6.0,1,11.8
78.0,2,8.6,20.0,1,22.0
70.0,114,4.435066261134082,7.0,1,18.5
50.0,130,4.2,7.0,1,10.5
40.0,259,4.435066261134082,6.0,1,7.8
78.0,2,8.6,12.0,1,21.7
45.0,97,3.3,10.0,2,8.0
43.0,97,3.3,10.0,2,8.0
44.0,64,3.2,5.0,2,7.0
50.0,104,3.4,3.0,2,7.0
60.0,160,4.0,3.0,2,7.0
45.0,1059,4.2,5.0,2,12.0
35.0,90,4.8,2.0,2,5.0
53.0,92,4.0,5.0,2,10.0
42.0,133,5.2,6.0,2,10.0
48.0,160,3.6,6.0,2,11.0
48.0,104,3.6,4.0,2,7.0
50.0,89,4.5,2.0,2,4.0
52.0,133,4.6,4.0,2,9.2
48.0,104,4.435066261134082,7.0,2,9.0
36.0,127,3.6,2.5,2,4.0
55.0,133,5.0,2.5,2,9.15
35.0,104,3.6,2.5,2,5.0
44.0,64,4.435066261134082,5.0,2,7.0
50.0,160,4.6,3.0,2,7.6
50.0,104,4.8,2.5,2,7.5
37.0,127,4.0,2.0,2,5.4
50.0,160,3.8,3.5,2,6.85
35.0,89,5.6,3.0,2,4.65
40.0,104,4.435066261134082,2.5,2,6.7
50.0,133,4.435066261134082,3.0,2,6.3
40.0,315,4.435066261134082,3.0,2,8.6
45.0,92,3.8,2.5,2,5.6
95.0,130,4.435066261134082,7.0,2,2.9
50.0,104,4.435066261134082,5.0,2,9.5
35.0,89,5.0,2.5,2,4.9
46.0,133,8.9,4.5,2,9.4
45.0,133,6.2,2.5,2,6.3
40.0,133,4.435066261134082,3.0,2,6.4
38.0,114,4.435066261134082,4.0,2,5.7
38.0,94,4.0,2.0,2,4.55
42.0,160,4.3,2.0,2,5.5
50.0,104,4.0,2.5,2,8.8
55.0,130,4.3,6.0,2,13.4
46.0,22,4.435066261134082,2.5,2,6.0
35.0,127,4.0,2.5,2,4.45
42.0,104,5.5,2.5,2,6.4
35.0,22,4.5,4.0,2,4.25
48.0,133,4.435066261134082,2.5,2,7.25
60.0,118,4.435066261134082,2.5,2,6.85
40.0,133,4.435066261134082,2.0,2,5.8
50.0,133,4.3,2.5,2,6.2
48.0,133,4.435066261134082,5.0,2,5.75
45.0,104,4.0,4.0,2,8.9
46.0,22,4.435066261134082,1.8,2,5.45
35.0,113,3.7,2.2,2,4.15
40.0,22,4.0,3.0,2,6.55
30.0,169,4.435066261134082,2.5,2,4.8
36.0,133,4.435066261134082,2.0,2,4.2
45.0,89,4.435066261134082,5.0,2,8.45
34.0,133,4.3,5.0,2,5.85
36.0,104,3.6,2.5,2,5.35
35.0,315,3.6,1.8,2,4.35
50.0,92,6.0,2.5,2,7.1
35.0,99,4.5,2.0,2,5.85
50.0,104,4.435066261134082,5.0,2,9.45
40.0,113,4.435066261134082,3.0,2,6.55
40.0,113,4.8,2.0,2,6.45
40.0,92,4.0,2.0,2,5.25
50.0,133,4.435066261134082,4.0,2,6.2
40.0,90,4.5,2.0,2,6.05
35.0,133,4.3,5.0,2,5.6
54.0,90,4.435066261134082,2.5,2,7.8
67.0,53,4.5,3.5,2,9.5
50.0,12,5.0,7.0,1,15.0
50.0,4,5.0,7.0,1,20.0
55.0,893,4.5,5.0,2,5.3
40.0,130,5.0,5.0,2,3.3
30.0,12,4.435066261134082,5.0,2,3.1
50.0,12,4.435066261134082,5.0,2,6.1
38.0,130,4.435066261134082,3.0,2,4.0
39.0,64,4.435066261134082,5.0,2,4.5
35.0,130,4.435066261134082,3.0,2,4.5
45.0,22,4.435066261134082,3.0,2,4.1
40.0,160,4.435066261134082,3.0,2,4.1
30.0,160,4.435066261134082,2.0,2,4.3
43.0,130,4.435066261134082,3.0,2,4.5
45.0,133,4.435066261134082,3.0,2,4.0
47.0,133,4.435066261134082,5.0,2,4.6
55.0,449,5.0,5.0,2,5.3
50.0,133,4.435066261134082,5.0,2,4.0
30.0,290,4.435066261134082,3.0,2,3.5
35.0,130,4.435066261134082,5.0,2,4.5
30.0,133,4.435066261134082,3.0,2,3.1
35.0,97,4.435066261134082,5.0,2,3.6
45.0,12,4.435066261134082,2.0,2,5.85
30.0,160,4.435066261134082,3.0,2,5.2
50.0,97,4.435066261134082,3.0,2,4.9
50.0,22,4.435066261134082,3.0,2,4.5
40.0,160,4.435066261134082,3.0,2,5.1
36.0,160,4.435066261134082,2.0,2,4.0
42.0,1072,4.435066261134082,3.0,2,5.45
50.0,130,4.435066261134082,5.0,2,9.1
50.0,130,4.435066261134082,5.0,2,9.1
40.0,130,4.435066261134082,3.0,2,3.0
31.0,130,4.435066261134082,3.0,2,3.1
40.0,133,4.435066261134082,5.0,2,2.0
35.0,97,4.435066261134082,5.0,2,2.5
35.0,130,4.435066261134082,3.0,2,5.0
40.0,130,4.435066261134082,3.0,2,5.1
35.0,22,4.435066261134082,3.0,2,4.1
47.0,160,7.8,3.0,2,5.5
45.0,133,4.435066261134082,5.0,2,3.5
35.0,22,4.435066261134082,5.0,2,4.4
52.0,130,4.435066261134082,5.0,2,3.6
34.0,142,5.1,5.0,2,3.5
73.0,893,4.5,5.0,2,5.5
50.0,155,4.5,5.5,1,5.3
50.0,449,5.0,5.0,2,5.0
60.0,130,4.435066261134082,5.0,2,6.2
55.0,449,5.5,1.0,2,5.0
33.0,130,4.435066261134082,5.0,2,3.1
44.0,12,4.435066261134082,5.0,2,5.1
40.0,12,4.435066261134082,5.0,2,8.1
35.0,12,4.435066261134082,5.0,2,4.1
40.0,130,4.435066261134082,5.0,2,5.1
30.0,190,4.435066261134082,5.0,2,4.1
36.0,130,4.435066261134082,3.0,2,4.7
35.0,130,4.435066261134082,5.0,2,5.6
50.0,130,4.435066261134082,3.0,2,5.8
50.0,12,4.435066261134082,5.0,2,6.1
30.0,12,4.435066261134082,5.0,2,3.1
50.0,130,4.435066261134082,3.0,2,8.1
40.0,12,4.435066261134082,5.0,2,6.1
50.0,893,4.0,5.5,2,4.3
40.0,130,5.0,5.0,2,3.3
67.0,893,5.5,55.0,1,4.7
40.0,133,4.435066261134082,5.0,2,9.0
30.0,130,4.435066261134082,2.0,2,4.3
40.0,160,4.435066261134082,3.0,2,4.1
33.0,133,4.435066261134082,3.0,2,3.7
45.0,130,4.435066261134082,3.0,2,5.9
32.0,130,4.435066261134082,3.0,2,4.55
42.0,12,4.435066261134082,2.0,2,5.45
30.0,290,4.435066261134082,3.0,2,3.1
50.0,12,4.435066261134082,3.0,2,6.2
50.0,130,4.435066261134082,3.0,2,5.1
40.0,160,4.435066261134082,3.0,2,5.1
60.0,12,4.435066261134082,3.0,2,6.1
80.0,133,7.0,5.0,2,6.1
61.0,160,4.435066261134082,5.0,2,5.1
45.0,160,4.435066261134082,3.0,1,5.1
40.0,133,4.435066261134082,5.0,2,5.2
35.0,133,4.435066261134082,5.0,2,6.1
35.0,130,4.435066261134082,5.0,2,4.1
55.0,160,4.435066261134082,5.0,2,5.4
45.0,12,4.435066261134082,2.0,2,5.85
30.0,160,4.435066261134082,3.0,2,5.2
50.0,130,4.435066261134082,5.0,2,9.0
40.0,160,4.435066261134082,3.0,2,6.0
68.0,2,7.0,6.0,1,14.8
60.0,33,4.435066261134082,7.0,1,11.75
200.0,1075,10.0,15.0,1,5.2
62.0,33,6.0,10.0,1,8.5
47.0,142,5.0,8.0,1,9.6
95.0,53,6.0,8.0,1,14.0
45.0,42,4.0,4.0,2,5.85
31.0,113,6.0,4.0,2,3.25
39.0,44,6.0,4.0,2,4.85
32.0,90,4.435066261134082,4.0,2,3.1
65.0,1,4.435066261134082,6.0,2,11.5
45.0,42,4.0,4.0,2,5.85
48.0,2,5.0,3.0,2,5.1
60.0,33,5.0,8.0,2,11.75
42.0,1,4.435066261134082,4.0,2,6.8
55.0,1,5.0,5.0,2,8.3
55.0,1,5.0,3.0,2,8.3
42.0,33,4.0,5.0,2,6.8
52.0,142,5.0,4.0,2,7.5
50.0,142,4.0,7.0,2,4.15
40.0,142,5.0,7.0,2,6.85
37.0,18,4.435066261134082,5.0,2,4.35
35.0,18,6.0,5.0,2,4.35
33.0,155,5.0,3.0,2,3.2
52.0,155,5.0,5.0,2,6.6
73.0,155,5.0,7.0,2,5.8
32.0,449,4.435066261134082,3.0,2,2.55
35.0,2,4.0,3.0,2,4.95
38.0,142,4.0,3.0,2,2.98
33.0,18,5.0,3.0,2,4.15
55.0,292,5.0,5.0,2,6.5
50.0,155,5.0,3.0,2,2.85
25.0,32,4.0,4.0,2,3.7
36.0,142,4.0,4.0,2,3.69
32.0,449,4.0,3.0,2,2.55
138.0,44,10.0,7.0,2,10.35
48.0,142,5.0,8.0,2,8.6
71.0,142,6.0,8.0,2,10.0
31.0,142,4.0,3.0,2,2.6
44.0,142,4.0,4.0,2,4.05
73.0,33,6.0,5.0,2,2.6
45.0,18,4.0,3.0,2,4.8
54.0,44,6.0,5.0,2,12.0
43.0,142,4.0,6.0,2,4.5
45.0,44,4.0,7.0,2,9.2
60.0,32,5.0,7.0,2,9.8
70.0,32,5.0,4.0,2,6.86
32.0,143,5.0,3.0,2,3.4
40.0,53,4.0,4.0,2,4.8
79.0,142,6.0,6.0,2,15.5
302.0,18,10.0,4.0,2,15.0
33.0,18,6.0,6.0,2,4.14
49.0,155,5.0,4.0,2,8.0
38.0,44,5.0,4.0,2,4.4
28.0,32,5.0,4.0,2,3.5
40.0,1,4.435066261134082,4.0,2,4.3
38.0,44,4.435066261134082,4.0,2,4.4
46.0,32,5.0,3.0,2,3.65
62.0,1,6.0,5.0,2,11.0
40.0,32,6.0,3.0,2,4.68
40.0,155,5.0,5.0,2,6.0
35.0,267,5.0,4.0,2,2.7
52.0,155,5.0,8.0,2,6.3
35.0,155,4.0,3.0,2,4.1
48.0,155,6.0,3.0,2,7.15
32.0,18,6.0,3.0,2,3.3
40.0,160,4.435066261134082,3.0,2,5.2
33.0,160,4.435066261134082,2.0,2,4.3
36.0,1099,4.435066261134082,2.0,2,4.0
51.0,130,4.435066261134082,3.0,2,5.6
40.0,160,4.435066261134082,3.0,2,5.6
44.0,71,5.5,3.0,2,5.6
36.0,113,4.435066261134082,2.0,2,4.7
38.0,130,4.435066261134082,3.0,2,4.5
45.0,133,4.435066261134082,5.0,2,9.0
39.0,64,8.0,5.0,2,4.5
35.0,130,4.435066261134082,3.0,2,4.5
30.0,130,4.435066261134082,3.0,2,4.0
40.0,133,4.435066261134082,5.0,2,8.1
30.0,130,4.435066261134082,3.0,2,3.8
47.0,160,7.8,3.0,2,5.5
60.0,4,4.0,10.0,1,7.0
61.0,893,15.0,6.0,1,6.0
83.0,449,5.5,1.0,1,10.0
48.0,449,4.0,4.0,2,4.2
75.0,53,5.5,1.0,1,17.9
47.0,893,5.8,4.0,2,3.5
55.0,1,5.0,3.0,2,9.0
50.0,224,4.5,8.0,1,8.2
100.0,22,5.0,10.0,1,19.5
61.0,94,7.8,15.0,1,17.5
76.0,22,5.0,8.0,1,23.0
52.0,133,4.0,8.0,1,10.0
238.0,125,8.5,20.0,1,75.0
71.0,22,4.435066261134082,10.0,1,23.0
52.0,22,4.435066261134082,10.0,1,10.9
38.0,142,4.0,3.0,2,2.98
33.0,18,5.0,3.0,2,4.15
55.0,292,5.0,5.0,2,6.5
50.0,155,5.0,3.0,2,2.85
25.0,32,4.0,4.0,2,3.7
36.0,142,4.0,4.0,2,3.69
32.0,449,4.0,3.0,2,2.55
138.0,44,10.0,7.0,2,10.35
48.0,142,5.0,8.0,2,8.6
71.0,142,6.0,8.0,2,10.0
44.0,142,4.0,4.0,2,4.05
31.0,142,4.0,3.0,2,2.6
73.0,33,6.0,5.0,2,2.6
45.0,18,4.0,3.0,2,4.8
54.0,44,6.0,5.0,2,12.0
43.0,142,4.0,6.0,2,4.5
45.0,44,4.0,7.0,2,9.2
60.0,32,5.0,7.0,2,9.8
70.0,32,5.0,4.0,2,6.86
32.0,143,5.0,3.0,2,3.4
40.0,53,4.0,4.0,2,4.8
79.0,142,6.0,6.0,2,15.5
302.0,18,10.0,4.0,2,15.0
33.0,18,6.0,6.0,2,4.14
49.0,155,5.0,4.0,2,8.0
38.0,44,5.0,4.0,2,4.4
28.0,32,5.0,4.0,2,3.5
40.0,1,4.435066261134082,4.0,2,4.3
38.0,44,4.435066261134082,4.0,2,4.4
46.0,32,5.0,3.0,2,3.65
62.0,1,6.0,5.0,2,11.0
40.0,32,6.0,3.0,2,4.68
40.0,155,5.0,5.0,2,6.0
35.0,267,5.0,4.0,2,2.7
52.0,155,5.0,8.0,2,6.3
35.0,155,4.0,3.0,2,4.1
48.0,155,6.0,3.0,2,7.15
32.0,18,6.0,3.0,2,3.3
40.0,160,4.435066261134082,3.0,2,5.2
33.0,160,4.435066261134082,2.0,2,4.3
36.0,1099,4.435066261134082,2.0,2,4.0
51.0,130,4.435066261134082,3.0,2,5.6
40.0,160,4.435066261134082,3.0,2,5.6
44.0,71,5.5,3.0,2,5.6
36.0,113,4.435066261134082,2.0,2,4.7
38.0,130,4.435066261134082,3.0,2,4.5
45.0,133,4.435066261134082,5.0,2,9.0
39.0,64,8.0,5.0,2,4.5
35.0,130,4.435066261134082,3.0,2,4.5
30.0,130,4.435066261134082,3.0,2,4.0
40.0,133,4.435066261134082,5.0,2,8.1
30.0,130,4.435066261134082,3.0,2,3.8
47.0,160,7.8,3.0,2,5.5
60.0,4,4.0,10.0,1,7.0
61.0,893,15.0,6.0,1,6.0
83.0,449,5.5,1.0,1,10.0
48.0,449,4.0,4.0,2,4.2
75.0,53,5.5,1.0,1,17.9
47.0,893,5.8,4.0,2,3.5
55.0,1,5.0,3.0,2,9.0
50.0,224,4.5,8.0,1,8.2
76.0,22,5.0,8.0,1,23.0
100.0,22,5.0,10.0,1,19.5
61.0,94,7.8,15.0,1,17.5
52.0,133,4.0,8.0,1,10.0
238.0,125,8.5,20.0,1,75.0
71.0,22,4.435066261134082,10.0,1,23.0
52.0,22,4.435066261134082,10.0,1,10.9
56.0,1,4.435066261134082,15.0,1,12.9
38.0,22,3.6,20.0,1,10.5
248.0,22,13.0,10.0,1,87.0
62.0,22,4.435066261134082,5.0,2,8.5
50.0,92,4.435066261134082,6.0,2,10.5
60.0,663,4.435066261134082,5.0,2,8.1
71.0,22,4.0,5.0,2,8.0
72.0,22,4.0,5.0,2,8.0
56.0,94,4.0,6.0,2,12.0
50.0,94,4.0,6.0,2,8.6
100.0,22,12.0,8.0,2,25.0
88.0,104,5.5,6.0,2,11.5
65.0,22,5.5,5.0,2,13.0
52.0,22,4.5,6.0,2,8.8
50.0,22,4.5,6.0,2,9.0
72.0,22,4.435066261134082,4.0,2,8.0
48.0,22,4.0,5.0,2,9.8
65.0,22,5.3,6.0,2,9.8
60.0,92,5.6,5.0,2,10.0
65.0,22,6.0,5.0,2,9.9
52.0,22,4.435066261134082,6.0,2,8.7
75.0,22,4.5,8.0,2,15.5
75.0,104,4.2,4.0,2,8.5
54.0,22,4.0,8.0,2,9.9
89.0,104,4.3,5.0,2,10.3
99.0,104,4.8,5.0,2,14.0
114.0,22,5.0,5.0,2,12.8
52.0,104,4.2,8.0,2,10.8
61.0,22,5.5,5.0,2,8.9
68.0,104,4.2,7.0,2,14.0
114.0,104,5.3,6.0,2,14.9
68.0,114,4.7,3.0,2,9.35
98.0,89,4.8,4.0,2,11.5
99.0,94,7.5,7.0,2,15.5
56.0,22,4.0,5.0,2,7.9
90.0,92,6.8,7.0,2,15.0
80.0,113,7.0,6.0,2,11.3
52.0,104,4.2,7.0,2,11.4
49.0,104,4.435066261134082,4.0,2,7.4
55.0,90,4.3,5.0,2,7.0
71.0,89,6.7,5.0,2,10.6
46.0,22,4.1,6.0,2,8.5
104.0,22,7.8,5.0,2,14.2
58.0,104,4.2,5.0,2,14.0
58.0,22,4.435066261134082,7.0,2,9.5
64.0,104,4.0,4.0,2,7.5
52.0,22,6.0,5.0,2,7.9
108.0,90,8.1,4.0,2,13.0
69.0,22,5.5,6.0,2,20.0
95.0,22,5.0,8.0,2,15.5
108.0,104,7.3,5.0,2,15.2
40.0,94,4.435066261134082,8.0,2,10.8
46.0,22,4.9,6.0,2,11.8
40.0,94,4.435066261134082,8.0,2,10.8
50.0,133,4.5,5.0,2,11.0
40.0,22,3.6,2.5,2,4.3
56.0,104,4.435066261134082,3.0,2,7.2
51.0,22,4.6,4.0,2,7.8
108.0,22,5.0,3.0,2,9.5
51.0,232,4.0,3.0,2,5.4
51.0,22,5.4,4.0,2,8.2
127.0,104,8.0,7.0,2,33.0
55.0,125,4.5,8.0,2,11.5
46.0,22,4.0,3.0,2,6.15
52.0,104,4.435066261134082,3.0,2,5.9
55.0,89,4.435066261134082,3.0,2,5.4
51.0,125,4.435066261134082,4.0,2,8.0
48.0,22,4.435066261134082,4.0,2,7.9
48.0,104,4.435066261134082,8.0,2,7.8
45.0,133,4.435066261134082,5.0,2,5.8
44.0,97,5.4,8.0,2,7.9
41.0,22,5.5,3.5,2,6.5
46.0,22,4.7,3.0,2,4.7
48.0,92,4.435066261134082,3.0,2,7.3
42.0,22,6.0,4.0,2,2.28
56.0,125,4.1,8.0,2,10.5
53.0,104,5.0,4.0,2,9.0
49.0,125,4.435066261134082,5.0,2,9.7
52.0,94,4.0,6.0,2,13.3
91.0,22,7.0,8.0,2,28.6
35.0,22,4.0,7.0,2,8.5
48.0,90,4.2,5.0,2,8.3
66.0,91,6.0,7.0,2,15.6
59.0,90,5.2,7.0,2,13.8
68.0,92,4.0,3.0,2,8.5
55.0,104,5.5,4.0,2,8.5
75.0,91,4.1,10.0,2,20.5
118.0,22,5.1,10.0,2,59.0
51.0,92,4.435066261134082,8.0,2,10.9
58.0,232,6.0,6.0,2,12.5
98.0,104,4.5,7.0,2,20.0
54.0,133,4.0,6.0,2,9.9
52.0,160,4.0,10.0,2,12.8
75.0,104,5.0,7.0,2,23.5
72.0,104,4.3,5.0,2,10.5
33.0,92,4.0,3.0,2,6.5
40.0,92,4.0,2.8,2,5.8
45.0,92,4.0,2.0,2,4.0
54.0,92,6.0,2.0,2,7.0
45.0,92,4.435066261134082,2.5,2,3.8
45.0,92,4.435066261134082,2.0,2,3.8
33.0,92,3.6,2.0,2,4.5
65.0,7,6.5,5.0,2,12.0
40.0,4,4.435066261134082,4.0,2,6.5
55.0,449,53.0,1.0,2,4.5
190.0,104,4.435066261134082,15.0,1,88.0
57.0,893,5.3,5.0,2,4.3
100.0,190,4.435066261134082,40.0,1,48.0
65.0,18,4.435066261134082,3.0,2,10.5
50.0,1,4.435066261134082,20.0,1,19.0
80.0,140,4.435066261134082,4.0,2,13.0
82.0,1,4.435066261134082,15.0,2,29.0
130.0,12,4.435066261134082,3.0,2,27.0
45.0,140,4.435066261134082,12.0,1,7.8
45.0,160,4.435066261134082,3.0,2,6.0
37.0,267,4.0,6.0,2,3.4
110.0,36,4.435066261134082,12.0,2,22.0
50.0,140,4.435066261134082,20.0,1,13.3
202.0,32,4.435066261134082,15.0,1,100.0
50.0,140,4.435066261134082,8.0,1,11.0
49.0,60,11.6,3.0,2,3.5
32.0,65,3.0,3.0,2,3.35
35.0,69,3.8,2.0,2,3.9
40.0,65,3.5,2.0,2,4.2
40.0,59,3.8,2.0,2,4.8
39.0,68,4.5,2.5,2,5.2
38.0,59,4.0,3.0,2,5.4
28.0,71,4.0,2.0,2,2.55
25.0,58,3.0,3.0,2,3.6
33.0,60,4.0,2.0,2,4.3
36.0,237,3.2,2.0,2,3.2
30.0,58,3.0,3.5,2,4.3
30.0,58,3.0,2.0,2,3.5
59.0,69,4.5,2.0,2,3.65
39.0,62,4.0,3.0,2,3.6
39.0,58,4.0,3.0,2,4.55
61.0,65,4.0,3.0,2,7.8
35.0,58,3.0,2.0,2,3.85
42.0,60,5.2,2.0,2,3.9
58.0,69,5.0,2.0,2,6.8
50.0,60,4.0,2.0,2,3.65
30.0,62,3.5,2.0,2,2.85
40.0,58,4.0,2.0,2,3.55
38.0,58,4.0,2.0,2,3.5
38.0,61,4.0,4.0,2,4.45
60.0,58,3.8,2.0,2,3.8
45.0,62,4.0,4.0,2,3.6
29.0,60,4.0,3.0,2,2.95
39.0,62,4.0,3.0,2,3.1
60.0,61,5.0,2.0,2,3.75
41.0,63,5.5,2.0,2,2.95
38.0,60,3.0,2.0,2,3.3
39.0,68,4.0,4.0,2,3.35
35.0,63,3.3,3.0,2,4.25
39.0,68,3.6,2.0,2,3.35
45.0,60,3.7,2.0,2,3.95
58.0,63,3.7,2.0,2,5.6
35.0,59,3.7,2.0,2,3.8
30.0,58,3.7,2.0,2,3.9
39.0,237,3.2,2.5,2,3.3
70.0,65,6.0,3.0,2,7.1
38.0,58,3.7,2.0,2,4.5
41.0,58,3.7,3.0,2,3.68
38.0,65,4.0,2.0,2,3.58
45.0,63,4.0,2.5,2,6.9
45.0,59,6.0,4.0,2,6.6
36.0,60,6.0,4.0,2,3.68
40.0,62,4.0,4.0,2,3.45
45.0,63,4.0,4.0,2,4.95
50.0,65,3.0,2.0,2,3.9
70.0,58,7.0,3.0,2,9.3
42.0,58,5.0,5.0,2,4.5
56.0,65,6.0,4.0,2,8.9
27.0,60,4.0,3.0,2,2.75
35.0,58,6.0,4.0,2,5.5
75.0,63,5.5,3.0,2,11.8
50.0,58,5.0,2.0,2,3.6
35.0,58,3.6,2.0,2,1.26
42.0,58,4.0,2.0,2,3.98
38.0,58,4.2,3.0,2,4.95
35.0,65,4.0,2.0,2,3.45
30.0,58,4.2,2.0,2,2.6
46.0,63,4.5,2.5,2,4.95
35.0,237,3.3,2.0,2,3.15
48.0,68,4.2,2.5,2,7.95
43.0,63,4.0,2.0,2,5.2
40.0,60,4.6,3.0,2,5.9
65.0,65,4.0,2.0,2,5.8
35.0,58,4.1,3.0,2,4.5
55.0,60,4.6,3.0,2,5.75
47.0,65,4.6,2.5,2,6.6
50.0,237,5.5,2.0,2,5.3
48.0,65,5.0,2.5,2,6.3
60.0,62,4.0,2.0,2,3.85
25.0,60,3.0,3.0,2,2.6
26.0,71,4.0,2.0,2,2.65
43.0,113,4.0,4.0,2,2.95
42.0,59,4.0,3.0,2,5.8
29.0,58,4.0,2.0,2,3.3
30.0,61,4.0,2.0,2,2.85
22.0,69,4.0,3.0,2,2.8
62.0,60,4.0,3.0,2,4.0
25.0,63,4.0,2.0,2,2.79
27.0,58,4.0,2.0,2,2.65
45.0,60,5.0,3.0,2,5.45
16.0,62,4.0,2.0,2,1.55
37.0,58,4.0,3.0,2,5.9
100.0,1,4.435066261134082,8.0,1,32.0
100.0,12,4.435066261134082,6.0,1,24.0
160.0,160,4.435066261134082,40.0,1,65.0
50.0,142,4.0,3.0,2,3.7
50.0,130,4.435066261134082,15.0,2,11.5
